,description,file,id,len,name,label
89,"NZ_FOWX01000077.1 Pseudomonas borbori strain DSM 17834, whole genome shotgun sequence",/data/genomes/GenSeq_fastas/valid/GCF_900115555.1_IMG-taxon_2671180032_annotated_assembly_genomic.fna,NZ_FOWX01000077.1,4652,NZ_FOWX01000077.1,Pseudomonas borbori
90,"NZ_FOWX01000070.1 Pseudomonas borbori strain DSM 17834, whole genome shotgun sequence",/data/genomes/GenSeq_fastas/valid/GCF_900115555.1_IMG-taxon_2671180032_annotated_assembly_genomic.fna,NZ_FOWX01000070.1,6221,NZ_FOWX01000070.1,Pseudomonas borbori
91,"NZ_FOWX01000073.1 Pseudomonas borbori strain DSM 17834, whole genome shotgun sequence",/data/genomes/GenSeq_fastas/valid/GCF_900115555.1_IMG-taxon_2671180032_annotated_assembly_genomic.fna,NZ_FOWX01000073.1,5444,NZ_FOWX01000073.1,Pseudomonas borbori
92,"NZ_FOWX01000069.1 Pseudomonas borbori strain DSM 17834, whole genome shotgun sequence",/data/genomes/GenSeq_fastas/valid/GCF_900115555.1_IMG-taxon_2671180032_annotated_assembly_genomic.fna,NZ_FOWX01000069.1,6653,NZ_FOWX01000069.1,Pseudomonas borbori
93,"NZ_FOWX01000065.1 Pseudomonas borbori strain DSM 17834, whole genome shotgun sequence",/data/genomes/GenSeq_fastas/valid/GCF_900115555.1_IMG-taxon_2671180032_annotated_assembly_genomic.fna,NZ_FOWX01000065.1,7834,NZ_FOWX01000065.1,Pseudomonas borbori
94,"NZ_FOWX01000076.1 Pseudomonas borbori strain DSM 17834, whole genome shotgun sequence",/data/genomes/GenSeq_fastas/valid/GCF_900115555.1_IMG-taxon_2671180032_annotated_assembly_genomic.fna,NZ_FOWX01000076.1,4802,NZ_FOWX01000076.1,Pseudomonas borbori
95,"NZ_FOWX01000063.1 Pseudomonas borbori strain DSM 17834, whole genome shotgun sequence",/data/genomes/GenSeq_fastas/valid/GCF_900115555.1_IMG-taxon_2671180032_annotated_assembly_genomic.fna,NZ_FOWX01000063.1,8105,NZ_FOWX01000063.1,Pseudomonas borbori
96,"NZ_FOWX01000062.1 Pseudomonas borbori strain DSM 17834, whole genome shotgun sequence",/data/genomes/GenSeq_fastas/valid/GCF_900115555.1_IMG-taxon_2671180032_annotated_assembly_genomic.fna,NZ_FOWX01000062.1,9227,NZ_FOWX01000062.1,Pseudomonas borbori
97,"NZ_FOWX01000061.1 Pseudomonas borbori strain DSM 17834, whole genome shotgun sequence",/data/genomes/GenSeq_fastas/valid/GCF_900115555.1_IMG-taxon_2671180032_annotated_assembly_genomic.fna,NZ_FOWX01000061.1,10504,NZ_FOWX01000061.1,Pseudomonas borbori
98,"NZ_FOWX01000057.1 Pseudomonas borbori strain DSM 17834, whole genome shotgun sequence",/data/genomes/GenSeq_fastas/valid/GCF_900115555.1_IMG-taxon_2671180032_annotated_assembly_genomic.fna,NZ_FOWX01000057.1,12609,NZ_FOWX01000057.1,Pseudomonas borbori
99,"NZ_FOWX01000055.1 Pseudomonas borbori strain DSM 17834, whole genome shotgun sequence",/data/genomes/GenSeq_fastas/valid/GCF_900115555.1_IMG-taxon_2671180032_annotated_assembly_genomic.fna,NZ_FOWX01000055.1,14652,NZ_FOWX01000055.1,Pseudomonas borbori
100,"NZ_FOWX01000054.1 Pseudomonas borbori strain DSM 17834, whole genome shotgun sequence",/data/genomes/GenSeq_fastas/valid/GCF_900115555.1_IMG-taxon_2671180032_annotated_assembly_genomic.fna,NZ_FOWX01000054.1,15839,NZ_FOWX01000054.1,Pseudomonas borbori
101,"NZ_FOWX01000053.1 Pseudomonas borbori strain DSM 17834, whole genome shotgun sequence",/data/genomes/GenSeq_fastas/valid/GCF_900115555.1_IMG-taxon_2671180032_annotated_assembly_genomic.fna,NZ_FOWX01000053.1,16102,NZ_FOWX01000053.1,Pseudomonas borbori
102,"NZ_FOWX01000074.1 Pseudomonas borbori strain DSM 17834, whole genome shotgun sequence",/data/genomes/GenSeq_fastas/valid/GCF_900115555.1_IMG-taxon_2671180032_annotated_assembly_genomic.fna,NZ_FOWX01000074.1,4995,NZ_FOWX01000074.1,Pseudomonas borbori
103,"NZ_FOWX01000072.1 Pseudomonas borbori strain DSM 17834, whole genome shotgun sequence",/data/genomes/GenSeq_fastas/valid/GCF_900115555.1_IMG-taxon_2671180032_annotated_assembly_genomic.fna,NZ_FOWX01000072.1,5838,NZ_FOWX01000072.1,Pseudomonas borbori
104,"NZ_FOWX01000052.1 Pseudomonas borbori strain DSM 17834, whole genome shotgun sequence",/data/genomes/GenSeq_fastas/valid/GCF_900115555.1_IMG-taxon_2671180032_annotated_assembly_genomic.fna,NZ_FOWX01000052.1,16536,NZ_FOWX01000052.1,Pseudomonas borbori
105,"NZ_FOWX01000068.1 Pseudomonas borbori strain DSM 17834, whole genome shotgun sequence",/data/genomes/GenSeq_fastas/valid/GCF_900115555.1_IMG-taxon_2671180032_annotated_assembly_genomic.fna,NZ_FOWX01000068.1,7308,NZ_FOWX01000068.1,Pseudomonas borbori
106,"NZ_FOWX01000051.1 Pseudomonas borbori strain DSM 17834, whole genome shotgun sequence",/data/genomes/GenSeq_fastas/valid/GCF_900115555.1_IMG-taxon_2671180032_annotated_assembly_genomic.fna,NZ_FOWX01000051.1,16628,NZ_FOWX01000051.1,Pseudomonas borbori
107,"NZ_FOWX01000050.1 Pseudomonas borbori strain DSM 17834, whole genome shotgun sequence",/data/genomes/GenSeq_fastas/valid/GCF_900115555.1_IMG-taxon_2671180032_annotated_assembly_genomic.fna,NZ_FOWX01000050.1,17100,NZ_FOWX01000050.1,Pseudomonas borbori
108,"NZ_FOWX01000090.1 Pseudomonas borbori strain DSM 17834, whole genome shotgun sequence",/data/genomes/GenSeq_fastas/valid/GCF_900115555.1_IMG-taxon_2671180032_annotated_assembly_genomic.fna,NZ_FOWX01000090.1,1823,NZ_FOWX01000090.1,Pseudomonas borbori
109,"NZ_FOWX01000049.1 Pseudomonas borbori strain DSM 17834, whole genome shotgun sequence",/data/genomes/GenSeq_fastas/valid/GCF_900115555.1_IMG-taxon_2671180032_annotated_assembly_genomic.fna,NZ_FOWX01000049.1,17108,NZ_FOWX01000049.1,Pseudomonas borbori
110,"NZ_FOWX01000064.1 Pseudomonas borbori strain DSM 17834, whole genome shotgun sequence",/data/genomes/GenSeq_fastas/valid/GCF_900115555.1_IMG-taxon_2671180032_annotated_assembly_genomic.fna,NZ_FOWX01000064.1,8063,NZ_FOWX01000064.1,Pseudomonas borbori
111,"NZ_FOWX01000022.1 Pseudomonas borbori strain DSM 17834, whole genome shotgun sequence",/data/genomes/GenSeq_fastas/valid/GCF_900115555.1_IMG-taxon_2671180032_annotated_assembly_genomic.fna,NZ_FOWX01000022.1,89430,NZ_FOWX01000022.1,Pseudomonas borbori
112,"NZ_FOWX01000020.1 Pseudomonas borbori strain DSM 17834, whole genome shotgun sequence",/data/genomes/GenSeq_fastas/valid/GCF_900115555.1_IMG-taxon_2671180032_annotated_assembly_genomic.fna,NZ_FOWX01000020.1,91838,NZ_FOWX01000020.1,Pseudomonas borbori
113,"NZ_FOWX01000078.1 Pseudomonas borbori strain DSM 17834, whole genome shotgun sequence",/data/genomes/GenSeq_fastas/valid/GCF_900115555.1_IMG-taxon_2671180032_annotated_assembly_genomic.fna,NZ_FOWX01000078.1,4160,NZ_FOWX01000078.1,Pseudomonas borbori
114,"NZ_FOWX01000014.1 Pseudomonas borbori strain DSM 17834, whole genome shotgun sequence",/data/genomes/GenSeq_fastas/valid/GCF_900115555.1_IMG-taxon_2671180032_annotated_assembly_genomic.fna,NZ_FOWX01000014.1,141607,NZ_FOWX01000014.1,Pseudomonas borbori
115,"NZ_FOWX01000013.1 Pseudomonas borbori strain DSM 17834, whole genome shotgun sequence",/data/genomes/GenSeq_fastas/valid/GCF_900115555.1_IMG-taxon_2671180032_annotated_assembly_genomic.fna,NZ_FOWX01000013.1,159007,NZ_FOWX01000013.1,Pseudomonas borbori
116,"NZ_FOWX01000019.1 Pseudomonas borbori strain DSM 17834, whole genome shotgun sequence",/data/genomes/GenSeq_fastas/valid/GCF_900115555.1_IMG-taxon_2671180032_annotated_assembly_genomic.fna,NZ_FOWX01000019.1,94210,NZ_FOWX01000019.1,Pseudomonas borbori
117,"NZ_FOWX01000086.1 Pseudomonas borbori strain DSM 17834, whole genome shotgun sequence",/data/genomes/GenSeq_fastas/valid/GCF_900115555.1_IMG-taxon_2671180032_annotated_assembly_genomic.fna,NZ_FOWX01000086.1,2373,NZ_FOWX01000086.1,Pseudomonas borbori
118,"NZ_FOWX01000017.1 Pseudomonas borbori strain DSM 17834, whole genome shotgun sequence",/data/genomes/GenSeq_fastas/valid/GCF_900115555.1_IMG-taxon_2671180032_annotated_assembly_genomic.fna,NZ_FOWX01000017.1,108089,NZ_FOWX01000017.1,Pseudomonas borbori
119,"NZ_FOWX01000048.1 Pseudomonas borbori strain DSM 17834, whole genome shotgun sequence",/data/genomes/GenSeq_fastas/valid/GCF_900115555.1_IMG-taxon_2671180032_annotated_assembly_genomic.fna,NZ_FOWX01000048.1,18193,NZ_FOWX01000048.1,Pseudomonas borbori
120,"NZ_FOWX01000011.1 Pseudomonas borbori strain DSM 17834, whole genome shotgun sequence",/data/genomes/GenSeq_fastas/valid/GCF_900115555.1_IMG-taxon_2671180032_annotated_assembly_genomic.fna,NZ_FOWX01000011.1,163648,NZ_FOWX01000011.1,Pseudomonas borbori
121,"NZ_FOWX01000091.1 Pseudomonas borbori strain DSM 17834, whole genome shotgun sequence",/data/genomes/GenSeq_fastas/valid/GCF_900115555.1_IMG-taxon_2671180032_annotated_assembly_genomic.fna,NZ_FOWX01000091.1,1600,NZ_FOWX01000091.1,Pseudomonas borbori
122,"NZ_FOWX01000028.1 Pseudomonas borbori strain DSM 17834, whole genome shotgun sequence",/data/genomes/GenSeq_fastas/valid/GCF_900115555.1_IMG-taxon_2671180032_annotated_assembly_genomic.fna,NZ_FOWX01000028.1,76465,NZ_FOWX01000028.1,Pseudomonas borbori
123,"NZ_FOWX01000094.1 Pseudomonas borbori strain DSM 17834, whole genome shotgun sequence",/data/genomes/GenSeq_fastas/valid/GCF_900115555.1_IMG-taxon_2671180032_annotated_assembly_genomic.fna,NZ_FOWX01000094.1,1221,NZ_FOWX01000094.1,Pseudomonas borbori
124,"NZ_FOWX01000001.1 Pseudomonas borbori strain DSM 17834, whole genome shotgun sequence",/data/genomes/GenSeq_fastas/valid/GCF_900115555.1_IMG-taxon_2671180032_annotated_assembly_genomic.fna,NZ_FOWX01000001.1,298140,NZ_FOWX01000001.1,Pseudomonas borbori
125,"NZ_FOWX01000045.1 Pseudomonas borbori strain DSM 17834, whole genome shotgun sequence",/data/genomes/GenSeq_fastas/valid/GCF_900115555.1_IMG-taxon_2671180032_annotated_assembly_genomic.fna,NZ_FOWX01000045.1,25003,NZ_FOWX01000045.1,Pseudomonas borbori
126,"NZ_FOWX01000071.1 Pseudomonas borbori strain DSM 17834, whole genome shotgun sequence",/data/genomes/GenSeq_fastas/valid/GCF_900115555.1_IMG-taxon_2671180032_annotated_assembly_genomic.fna,NZ_FOWX01000071.1,5894,NZ_FOWX01000071.1,Pseudomonas borbori
127,"NZ_FOWX01000006.1 Pseudomonas borbori strain DSM 17834, whole genome shotgun sequence",/data/genomes/GenSeq_fastas/valid/GCF_900115555.1_IMG-taxon_2671180032_annotated_assembly_genomic.fna,NZ_FOWX01000006.1,195003,NZ_FOWX01000006.1,Pseudomonas borbori
128,"NZ_FOWX01000012.1 Pseudomonas borbori strain DSM 17834, whole genome shotgun sequence",/data/genomes/GenSeq_fastas/valid/GCF_900115555.1_IMG-taxon_2671180032_annotated_assembly_genomic.fna,NZ_FOWX01000012.1,159465,NZ_FOWX01000012.1,Pseudomonas borbori
129,"NZ_FOWX01000036.1 Pseudomonas borbori strain DSM 17834, whole genome shotgun sequence",/data/genomes/GenSeq_fastas/valid/GCF_900115555.1_IMG-taxon_2671180032_annotated_assembly_genomic.fna,NZ_FOWX01000036.1,42501,NZ_FOWX01000036.1,Pseudomonas borbori
130,"NZ_FOWX01000008.1 Pseudomonas borbori strain DSM 17834, whole genome shotgun sequence",/data/genomes/GenSeq_fastas/valid/GCF_900115555.1_IMG-taxon_2671180032_annotated_assembly_genomic.fna,NZ_FOWX01000008.1,185121,NZ_FOWX01000008.1,Pseudomonas borbori
131,"NZ_FOWX01000018.1 Pseudomonas borbori strain DSM 17834, whole genome shotgun sequence",/data/genomes/GenSeq_fastas/valid/GCF_900115555.1_IMG-taxon_2671180032_annotated_assembly_genomic.fna,NZ_FOWX01000018.1,105693,NZ_FOWX01000018.1,Pseudomonas borbori
132,"NZ_FOWX01000005.1 Pseudomonas borbori strain DSM 17834, whole genome shotgun sequence",/data/genomes/GenSeq_fastas/valid/GCF_900115555.1_IMG-taxon_2671180032_annotated_assembly_genomic.fna,NZ_FOWX01000005.1,219917,NZ_FOWX01000005.1,Pseudomonas borbori
133,"NZ_FOWX01000031.1 Pseudomonas borbori strain DSM 17834, whole genome shotgun sequence",/data/genomes/GenSeq_fastas/valid/GCF_900115555.1_IMG-taxon_2671180032_annotated_assembly_genomic.fna,NZ_FOWX01000031.1,64851,NZ_FOWX01000031.1,Pseudomonas borbori
134,"NZ_FOWX01000003.1 Pseudomonas borbori strain DSM 17834, whole genome shotgun sequence",/data/genomes/GenSeq_fastas/valid/GCF_900115555.1_IMG-taxon_2671180032_annotated_assembly_genomic.fna,NZ_FOWX01000003.1,242665,NZ_FOWX01000003.1,Pseudomonas borbori
135,"NZ_FOWX01000004.1 Pseudomonas borbori strain DSM 17834, whole genome shotgun sequence",/data/genomes/GenSeq_fastas/valid/GCF_900115555.1_IMG-taxon_2671180032_annotated_assembly_genomic.fna,NZ_FOWX01000004.1,236393,NZ_FOWX01000004.1,Pseudomonas borbori
136,"NZ_FOWX01000007.1 Pseudomonas borbori strain DSM 17834, whole genome shotgun sequence",/data/genomes/GenSeq_fastas/valid/GCF_900115555.1_IMG-taxon_2671180032_annotated_assembly_genomic.fna,NZ_FOWX01000007.1,186004,NZ_FOWX01000007.1,Pseudomonas borbori
137,"NZ_FOWX01000021.1 Pseudomonas borbori strain DSM 17834, whole genome shotgun sequence",/data/genomes/GenSeq_fastas/valid/GCF_900115555.1_IMG-taxon_2671180032_annotated_assembly_genomic.fna,NZ_FOWX01000021.1,91698,NZ_FOWX01000021.1,Pseudomonas borbori
138,"NZ_FOWX01000015.1 Pseudomonas borbori strain DSM 17834, whole genome shotgun sequence",/data/genomes/GenSeq_fastas/valid/GCF_900115555.1_IMG-taxon_2671180032_annotated_assembly_genomic.fna,NZ_FOWX01000015.1,117601,NZ_FOWX01000015.1,Pseudomonas borbori
139,"NZ_FOWX01000009.1 Pseudomonas borbori strain DSM 17834, whole genome shotgun sequence",/data/genomes/GenSeq_fastas/valid/GCF_900115555.1_IMG-taxon_2671180032_annotated_assembly_genomic.fna,NZ_FOWX01000009.1,178847,NZ_FOWX01000009.1,Pseudomonas borbori
140,"NZ_FOWX01000067.1 Pseudomonas borbori strain DSM 17834, whole genome shotgun sequence",/data/genomes/GenSeq_fastas/valid/GCF_900115555.1_IMG-taxon_2671180032_annotated_assembly_genomic.fna,NZ_FOWX01000067.1,7324,NZ_FOWX01000067.1,Pseudomonas borbori
141,"NZ_FOWX01000016.1 Pseudomonas borbori strain DSM 17834, whole genome shotgun sequence",/data/genomes/GenSeq_fastas/valid/GCF_900115555.1_IMG-taxon_2671180032_annotated_assembly_genomic.fna,NZ_FOWX01000016.1,112750,NZ_FOWX01000016.1,Pseudomonas borbori
142,"NZ_FOWX01000093.1 Pseudomonas borbori strain DSM 17834, whole genome shotgun sequence",/data/genomes/GenSeq_fastas/valid/GCF_900115555.1_IMG-taxon_2671180032_annotated_assembly_genomic.fna,NZ_FOWX01000093.1,1248,NZ_FOWX01000093.1,Pseudomonas borbori
143,"NZ_FOWX01000088.1 Pseudomonas borbori strain DSM 17834, whole genome shotgun sequence",/data/genomes/GenSeq_fastas/valid/GCF_900115555.1_IMG-taxon_2671180032_annotated_assembly_genomic.fna,NZ_FOWX01000088.1,2014,NZ_FOWX01000088.1,Pseudomonas borbori
144,"NZ_FOWX01000029.1 Pseudomonas borbori strain DSM 17834, whole genome shotgun sequence",/data/genomes/GenSeq_fastas/valid/GCF_900115555.1_IMG-taxon_2671180032_annotated_assembly_genomic.fna,NZ_FOWX01000029.1,69047,NZ_FOWX01000029.1,Pseudomonas borbori
145,"NZ_FOWX01000030.1 Pseudomonas borbori strain DSM 17834, whole genome shotgun sequence",/data/genomes/GenSeq_fastas/valid/GCF_900115555.1_IMG-taxon_2671180032_annotated_assembly_genomic.fna,NZ_FOWX01000030.1,65002,NZ_FOWX01000030.1,Pseudomonas borbori
146,"NZ_FOWX01000025.1 Pseudomonas borbori strain DSM 17834, whole genome shotgun sequence",/data/genomes/GenSeq_fastas/valid/GCF_900115555.1_IMG-taxon_2671180032_annotated_assembly_genomic.fna,NZ_FOWX01000025.1,86923,NZ_FOWX01000025.1,Pseudomonas borbori
147,"NZ_FOWX01000058.1 Pseudomonas borbori strain DSM 17834, whole genome shotgun sequence",/data/genomes/GenSeq_fastas/valid/GCF_900115555.1_IMG-taxon_2671180032_annotated_assembly_genomic.fna,NZ_FOWX01000058.1,11687,NZ_FOWX01000058.1,Pseudomonas borbori
148,"NZ_FOWX01000010.1 Pseudomonas borbori strain DSM 17834, whole genome shotgun sequence",/data/genomes/GenSeq_fastas/valid/GCF_900115555.1_IMG-taxon_2671180032_annotated_assembly_genomic.fna,NZ_FOWX01000010.1,175653,NZ_FOWX01000010.1,Pseudomonas borbori
149,"NZ_FOWX01000039.1 Pseudomonas borbori strain DSM 17834, whole genome shotgun sequence",/data/genomes/GenSeq_fastas/valid/GCF_900115555.1_IMG-taxon_2671180032_annotated_assembly_genomic.fna,NZ_FOWX01000039.1,35891,NZ_FOWX01000039.1,Pseudomonas borbori
150,"NZ_FOWX01000041.1 Pseudomonas borbori strain DSM 17834, whole genome shotgun sequence",/data/genomes/GenSeq_fastas/valid/GCF_900115555.1_IMG-taxon_2671180032_annotated_assembly_genomic.fna,NZ_FOWX01000041.1,31967,NZ_FOWX01000041.1,Pseudomonas borbori
151,"NZ_FOWX01000023.1 Pseudomonas borbori strain DSM 17834, whole genome shotgun sequence",/data/genomes/GenSeq_fastas/valid/GCF_900115555.1_IMG-taxon_2671180032_annotated_assembly_genomic.fna,NZ_FOWX01000023.1,89244,NZ_FOWX01000023.1,Pseudomonas borbori
152,"NZ_FOWX01000024.1 Pseudomonas borbori strain DSM 17834, whole genome shotgun sequence",/data/genomes/GenSeq_fastas/valid/GCF_900115555.1_IMG-taxon_2671180032_annotated_assembly_genomic.fna,NZ_FOWX01000024.1,86998,NZ_FOWX01000024.1,Pseudomonas borbori
153,"NZ_FOWX01000026.1 Pseudomonas borbori strain DSM 17834, whole genome shotgun sequence",/data/genomes/GenSeq_fastas/valid/GCF_900115555.1_IMG-taxon_2671180032_annotated_assembly_genomic.fna,NZ_FOWX01000026.1,85050,NZ_FOWX01000026.1,Pseudomonas borbori
154,"NZ_FOWX01000027.1 Pseudomonas borbori strain DSM 17834, whole genome shotgun sequence",/data/genomes/GenSeq_fastas/valid/GCF_900115555.1_IMG-taxon_2671180032_annotated_assembly_genomic.fna,NZ_FOWX01000027.1,83974,NZ_FOWX01000027.1,Pseudomonas borbori
155,"NZ_FOWX01000032.1 Pseudomonas borbori strain DSM 17834, whole genome shotgun sequence",/data/genomes/GenSeq_fastas/valid/GCF_900115555.1_IMG-taxon_2671180032_annotated_assembly_genomic.fna,NZ_FOWX01000032.1,58479,NZ_FOWX01000032.1,Pseudomonas borbori
156,"NZ_FOWX01000047.1 Pseudomonas borbori strain DSM 17834, whole genome shotgun sequence",/data/genomes/GenSeq_fastas/valid/GCF_900115555.1_IMG-taxon_2671180032_annotated_assembly_genomic.fna,NZ_FOWX01000047.1,19589,NZ_FOWX01000047.1,Pseudomonas borbori
157,"NZ_FOWX01000033.1 Pseudomonas borbori strain DSM 17834, whole genome shotgun sequence",/data/genomes/GenSeq_fastas/valid/GCF_900115555.1_IMG-taxon_2671180032_annotated_assembly_genomic.fna,NZ_FOWX01000033.1,54747,NZ_FOWX01000033.1,Pseudomonas borbori
158,"NZ_FOWX01000034.1 Pseudomonas borbori strain DSM 17834, whole genome shotgun sequence",/data/genomes/GenSeq_fastas/valid/GCF_900115555.1_IMG-taxon_2671180032_annotated_assembly_genomic.fna,NZ_FOWX01000034.1,53185,NZ_FOWX01000034.1,Pseudomonas borbori
159,"NZ_FOWX01000037.1 Pseudomonas borbori strain DSM 17834, whole genome shotgun sequence",/data/genomes/GenSeq_fastas/valid/GCF_900115555.1_IMG-taxon_2671180032_annotated_assembly_genomic.fna,NZ_FOWX01000037.1,40327,NZ_FOWX01000037.1,Pseudomonas borbori
160,"NZ_FOWX01000038.1 Pseudomonas borbori strain DSM 17834, whole genome shotgun sequence",/data/genomes/GenSeq_fastas/valid/GCF_900115555.1_IMG-taxon_2671180032_annotated_assembly_genomic.fna,NZ_FOWX01000038.1,37727,NZ_FOWX01000038.1,Pseudomonas borbori
161,"NZ_FOWX01000075.1 Pseudomonas borbori strain DSM 17834, whole genome shotgun sequence",/data/genomes/GenSeq_fastas/valid/GCF_900115555.1_IMG-taxon_2671180032_annotated_assembly_genomic.fna,NZ_FOWX01000075.1,4920,NZ_FOWX01000075.1,Pseudomonas borbori
162,"NZ_FOWX01000060.1 Pseudomonas borbori strain DSM 17834, whole genome shotgun sequence",/data/genomes/GenSeq_fastas/valid/GCF_900115555.1_IMG-taxon_2671180032_annotated_assembly_genomic.fna,NZ_FOWX01000060.1,11032,NZ_FOWX01000060.1,Pseudomonas borbori
163,"NZ_FOWX01000035.1 Pseudomonas borbori strain DSM 17834, whole genome shotgun sequence",/data/genomes/GenSeq_fastas/valid/GCF_900115555.1_IMG-taxon_2671180032_annotated_assembly_genomic.fna,NZ_FOWX01000035.1,52629,NZ_FOWX01000035.1,Pseudomonas borbori
164,"NZ_FOWX01000040.1 Pseudomonas borbori strain DSM 17834, whole genome shotgun sequence",/data/genomes/GenSeq_fastas/valid/GCF_900115555.1_IMG-taxon_2671180032_annotated_assembly_genomic.fna,NZ_FOWX01000040.1,33636,NZ_FOWX01000040.1,Pseudomonas borbori
165,"NZ_FOWX01000056.1 Pseudomonas borbori strain DSM 17834, whole genome shotgun sequence",/data/genomes/GenSeq_fastas/valid/GCF_900115555.1_IMG-taxon_2671180032_annotated_assembly_genomic.fna,NZ_FOWX01000056.1,13481,NZ_FOWX01000056.1,Pseudomonas borbori
166,"NZ_FOWX01000002.1 Pseudomonas borbori strain DSM 17834, whole genome shotgun sequence",/data/genomes/GenSeq_fastas/valid/GCF_900115555.1_IMG-taxon_2671180032_annotated_assembly_genomic.fna,NZ_FOWX01000002.1,265677,NZ_FOWX01000002.1,Pseudomonas borbori
167,"NZ_FOWX01000042.1 Pseudomonas borbori strain DSM 17834, whole genome shotgun sequence",/data/genomes/GenSeq_fastas/valid/GCF_900115555.1_IMG-taxon_2671180032_annotated_assembly_genomic.fna,NZ_FOWX01000042.1,29040,NZ_FOWX01000042.1,Pseudomonas borbori
168,"NZ_FOWX01000059.1 Pseudomonas borbori strain DSM 17834, whole genome shotgun sequence",/data/genomes/GenSeq_fastas/valid/GCF_900115555.1_IMG-taxon_2671180032_annotated_assembly_genomic.fna,NZ_FOWX01000059.1,11056,NZ_FOWX01000059.1,Pseudomonas borbori
169,"NZ_FOWX01000043.1 Pseudomonas borbori strain DSM 17834, whole genome shotgun sequence",/data/genomes/GenSeq_fastas/valid/GCF_900115555.1_IMG-taxon_2671180032_annotated_assembly_genomic.fna,NZ_FOWX01000043.1,27339,NZ_FOWX01000043.1,Pseudomonas borbori
170,"NZ_FOWX01000066.1 Pseudomonas borbori strain DSM 17834, whole genome shotgun sequence",/data/genomes/GenSeq_fastas/valid/GCF_900115555.1_IMG-taxon_2671180032_annotated_assembly_genomic.fna,NZ_FOWX01000066.1,7729,NZ_FOWX01000066.1,Pseudomonas borbori
171,"NZ_FOWX01000044.1 Pseudomonas borbori strain DSM 17834, whole genome shotgun sequence",/data/genomes/GenSeq_fastas/valid/GCF_900115555.1_IMG-taxon_2671180032_annotated_assembly_genomic.fna,NZ_FOWX01000044.1,25961,NZ_FOWX01000044.1,Pseudomonas borbori
172,"NZ_FOWX01000046.1 Pseudomonas borbori strain DSM 17834, whole genome shotgun sequence",/data/genomes/GenSeq_fastas/valid/GCF_900115555.1_IMG-taxon_2671180032_annotated_assembly_genomic.fna,NZ_FOWX01000046.1,23628,NZ_FOWX01000046.1,Pseudomonas borbori
173,"NZ_CP011636.1 Klebsiella oxytoca strain CAV1374, complete genome",/data/genomes/GenSeq_fastas/valid/GCF_001022195.1_ASM102219v1_genomic.fna,NZ_CP011636.1,6257473,NZ_CP011636.1,Klebsiella oxytoca
174,"NZ_CP007208.1 Staphylococcus xylosus strain HKUOPL8, complete genome",/data/genomes/GenSeq_fastas/valid/GCF_000706685.1_ASM70668v1_genomic.fna,NZ_CP007208.1,2836901,NZ_CP007208.1,Staphylococcus xylosus
175,"NZ_KB904155.1 Streptococcus entericus DSM 14446 A3GWDRAFT_scaffold_0.1, whole genome shotgun sequence",/data/genomes/GenSeq_fastas/valid/GCF_000380025.1_ASM38002v1_genomic.fna,NZ_KB904155.1,315872,NZ_KB904155.1,Streptococcus entericus
176,"NZ_KB904156.1 Streptococcus entericus DSM 14446 A3GWDRAFT_scaffold_1.2, whole genome shotgun sequence",/data/genomes/GenSeq_fastas/valid/GCF_000380025.1_ASM38002v1_genomic.fna,NZ_KB904156.1,249973,NZ_KB904156.1,Streptococcus entericus
177,"NZ_KB904157.1 Streptococcus entericus DSM 14446 A3GWDRAFT_scaffold_10.11, whole genome shotgun sequence",/data/genomes/GenSeq_fastas/valid/GCF_000380025.1_ASM38002v1_genomic.fna,NZ_KB904157.1,60416,NZ_KB904157.1,Streptococcus entericus
178,"NZ_KB904158.1 Streptococcus entericus DSM 14446 A3GWDRAFT_scaffold_11.12, whole genome shotgun sequence",/data/genomes/GenSeq_fastas/valid/GCF_000380025.1_ASM38002v1_genomic.fna,NZ_KB904158.1,59633,NZ_KB904158.1,Streptococcus entericus
179,"NZ_KB904159.1 Streptococcus entericus DSM 14446 A3GWDRAFT_scaffold_12.13, whole genome shotgun sequence",/data/genomes/GenSeq_fastas/valid/GCF_000380025.1_ASM38002v1_genomic.fna,NZ_KB904159.1,54804,NZ_KB904159.1,Streptococcus entericus
180,"NZ_KB904160.1 Streptococcus entericus DSM 14446 A3GWDRAFT_scaffold_13.14, whole genome shotgun sequence",/data/genomes/GenSeq_fastas/valid/GCF_000380025.1_ASM38002v1_genomic.fna,NZ_KB904160.1,51684,NZ_KB904160.1,Streptococcus entericus
